Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Total_Revenue,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,is_returned,Net_Revenue
100106,,C0020, Accessories,USB-C Cable,14.99,2,Paid,29.98,,,,0.0,,False,29.98
100786,2023-12-07,C0112,Smart Home,NordLock Pro,245.31,1,Paid,245.31,R000008,TX-100786,2023-12-14,245.31,Processed,True,0.0
100915,2023-12-10,C0028,Accessories,USB-C Cable,15.71,1,Failed,15.71,,,,0.0,,False,15.71
100821,,C0001,Accessories,Screen Protector,6.18,1,Paid,6.18,,,,0.0,,False,6.18
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,,,,0.0,,False,1187.59
101148,,C0220, Accessories ,Phone Case,31.01,4,Paid,124.04,,,,0.0,,False,124.04
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,,,,0.0,,False,1363.0
100967,2023-12-11,C0002,Accessories,Screen Protector,14.65,2,Pending,29.3,,,,0.0,,False,29.3
100448,,C0001, Accessories ,Screen Protector,13.04,2,Paid,26.08,,,,0.0,,False,26.08
100041,2023-11-16,C0007, Accessories ,Accessory Bundle,96.52,1,Paid,96.52,,,,0.0,,False,96.52
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,32.3,3,Paid,96.89999999999999,,,,0.0,,False,96.89999999999999
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,R000009,Order 100301,2023-12-06,15.37,Processed,True,0.0
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,344.0,1,Paid,344.0,,,,0.0,,False,344.0
100802,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,200.86,R000010,TX-100802,2023-12-17,200.86,Processed,True,0.0
101126,,C0001,Smart Home,NordLock Pro,206.17,1,Paid,206.17,,,,0.0,,False,206.17
100269,2023-11-25,C0070,Electronics,Laptop X,1466.72,1,Pending,1466.72,,,,0.0,,False,1466.72
100619,,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,,,,0.0,,False,1574.14
100633,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,,,,0.0,,False,39.0
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,74.52,,,,0.0,,False,74.52
101081,2023-12-13,C0004, Smart Home ,NordPlug,21.26,1,Paid,21.26,,,,0.0,,False,21.26
100297,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,,,,0.0,,False,248.0
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,,,,0.0,,False,1620.72
100703,,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,,,,0.0,,False,225.82
100594,2023-12-03,C0147,Electronics,Tablet A,724.89,1,Paid,724.89,,,,0.0,,False,724.89
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,1667.73,,,,0.0,,False,1667.73
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,281.5,,,,0.0,,False,281.5
101095,2023-12-14,C0002,Smart Home,NordLock Pro,238.51,1,Paid,238.51,,,,0.0,,False,238.51
100905,2023-12-10,C0311,Electronics,TV Pro,1080.0,1,Paid,1080.0,,,,0.0,,False,1080.0
100208,,C0002,Accessories,USB-C Cable,11.04,1,Paid,11.04,,,,0.0,,False,11.04
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,,,,0.0,,False,241.0
100896,2023-12-10,C0001,Accessories,USB-C Cable,18.6,1,Paid,18.6,,,,0.0,,False,18.6
101132,2023-12-14,C0001,Electronics,Tablet A,589.01,1,Paid,589.01,,,,0.0,,False,589.01
100144,2023-11-21,C0001, Accessories ,Laptop Sleeve,31.36,3,Paid,94.08,,,,0.0,,False,94.08
100251,,C0001,Accessories,Charger,41.99,3,Paid,125.97,,,,0.0,,False,125.97
100514,,C0095,Electronics ,Laptop X,1623.0,1,Paid,1623.0,,,,0.0,,False,1623.0
100978,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,279.88,,,,0.0,,False,279.88
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,524.82,,,,0.0,,False,524.82
101082,2023-12-13,C0014, Smart Home ,NordLock Pro,231.99,1,Paid,231.99,,,,0.0,,False,231.99
100717,2023-12-06,C0001, Accessories ,Phone Case,39.48,1,Paid,39.48,,,,0.0,,False,39.48
100732,2023-12-06,C0001,Electronics,TV Pro,1144.44,1,Paid,1144.44,,,,0.0,,False,1144.44
100164,2023-11-22,C0015, Electronics ,Smartphone Z,845.23,1,Paid,845.23,,,,0.0,,False,845.23
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,255.15,1,Paid,255.15,,,,0.0,,False,255.15
100264,2023-11-25,C0316, Smart Home ,NordLock Pro,208.11,1,Paid,208.11,,,,0.0,,False,208.11
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,2914.04,,,,0.0,,False,2914.04
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,1046.02,,,,0.0,,False,1046.02
100768,2023-12-07,C0001, Accessories,Accessory Bundle,55.24,1,Paid,55.24,,,,0.0,,False,55.24
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,220.55,,,,0.0,,False,220.55
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,316.19,,,,0.0,,False,316.19
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,223.08,,,,0.0,,False,223.08
100145,,C0170,Accessories,Charger,30.35,2,Paid,60.7,,,,0.0,,False,60.7
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,200.01,R000011,Order 100663,2023-12-12,200.01,Processed,True,0.0
100814,,C0001,Smart Home,NordLock Pro,181.89,1,Paid,181.89,,,,0.0,,False,181.89
100275,2023-11-25,C0004,Accessories,Phone Case,19.93,2,Paid,39.86,,,,0.0,,False,39.86
100972,,C0005, Smart Home ,NordLock Pro,216.12,2,Pending,432.24,,,,0.0,,False,432.24
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,507.23,,,,0.0,,False,507.23
100793,,C0083,Accessories,USB-C Cable,19.69,2,Paid,39.38,,,,0.0,,False,39.38
100752,2023-12-07,C0271, Smart Home ,NordLock Pro,212.22,2,Paid,424.44,,,,0.0,,False,424.44
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,58.87,,,,0.0,,False,58.87
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62.0,1,Paid,62.0,,,,0.0,,False,62.0
100825,,C0021,Electronics,Tablet A,652.84,1,Paid,652.84,,,,0.0,,False,652.84
100088,2023-11-18,C0027,Accessories,Charger,20.2,1,Paid,20.2,,,,0.0,,False,20.2
100945,2023-12-11,C0012,Electronics,Tablet A,736.42,2,Paid,1472.84,,,,0.0,,False,1472.84
100853,,C0042, Electronics ,Smartphone Z,1004.0,1,Paid,1004.0,,,,0.0,,False,1004.0
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,912.54,,,,0.0,,False,912.54
100552,2023-12-02,C0145,Electronics,TV Pro,1419.0,1,Paid,1419.0,,,,0.0,,False,1419.0
100188,2023-11-22,C0001,Electronics ,Smartphone Z,851.41,1,Paid,851.41,,,,0.0,,False,851.41
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,25.68,,,,0.0,,False,25.68
100288,2023-11-25,C0003, Accessories,Charger,29.37,1,Paid,29.37,,,,0.0,,False,29.37
100871,2023-12-09,C0075, Smart Home ,NordLock Pro,185.47,1,Paid,185.47,,,,0.0,,False,185.47
100668,2023-12-05,C0030,Electronics ,Laptop X,1686.77,1,Paid,1686.77,,,,0.0,,False,1686.77
101001,,C0004,Smart Home,NordLock Pro,186.38,1,Pending,186.38,,,,0.0,,False,186.38
101061,2023-12-13,C0001, Accessories ,Screen Protector,8.08,2,Paid,16.16,,,,0.0,,False,16.16
100756,2023-12-07,C0001, Accessories,Charger,43.27,1,Paid,43.27,,,,0.0,,False,43.27
100372,2023-11-28,C0005,Accessories,Accessory Bundle,36.7,2,Paid,73.4,,,,0.0,,False,73.4
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,672.1,,,,0.0,,False,672.1
100454,2023-11-30,C0006, Electronics ,Smartphone Z,1061.74,1,Paid,1061.74,,,,0.0,,False,1061.74
100549,,C0001,Smart Home,NordLock Pro,190.1,1,Paid,190.1,,,,0.0,,False,190.1
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,26.62,,,,0.0,,False,26.62
101195,2023-11-23,C0002, Electronics ,Laptop X,1577.0,1,Paid,1577.0,,,,0.0,,False,1577.0
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,201.64,,,,0.0,,False,201.64
100865,2023-12-09,C0055,Electronics ,Tablet A,772.98,1,Paid,772.98,,,,0.0,,False,772.98
100601,2023-12-04,C0001, Accessories,Wireless Mouse,32.0,1,Pending,32.0,,,,0.0,,False,32.0
100662,2023-12-05,C0004,Smart Home,NordLock Pro,238.67,1,Paid,238.67,,,,0.0,,False,238.67
100833,2023-12-08,C0027, Electronics ,NoiseCancel Headphones,248.37,1,Paid,248.37,,,,0.0,,False,248.37
101124,,C0197,Accessories,Screen Protector,12.14,1,Paid,12.14,,,,0.0,,False,12.14
100838,2023-12-08,C0003, Smart Home ,NordLock Pro,188.83,1,Paid,188.83,R000012,Order 100838,2023-12-16,0.0,Rejected,True,188.83
100034,,C0001, Accessories,Accessory Bundle,34.22,2,Paid,68.44,,,,0.0,,False,68.44
100089,2023-11-18,C0002, Accessories ,Screen Protector,12.91,1,Paid,12.91,,,,0.0,,False,12.91
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,1034.43,,,,0.0,,False,1034.43
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,631.82,,,,0.0,,False,631.82
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,98.54,R000013, TX - 100918 ,2023-12-14,98.54,Processed,True,0.0
100517,,C0117,Accessories,Phone Case,33.43,1,Paid,33.43,,,,0.0,,False,33.43
100085,,C0020, Accessories ,Charger,45.43,2,Paid,90.86,,,,0.0,,False,90.86
100773,2023-12-07,C0004,Electronics,Smartphone Z,893.14,1,Paid,893.14,,,,0.0,,False,893.14
100347,,C0006, Electronics ,TV Pro,937.66,2,Paid,1875.32,,,,0.0,,False,1875.32
100539,2023-12-02,C0008,Electronics,TV Pro,1441.81,1,Paid,1441.81,,,,0.0,,False,1441.81
100132,2023-11-20,C0001, Electronics ,Laptop X,1612.31,2,Paid,3224.62,,,,0.0,,False,3224.62
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.2,1,Paid,224.2,,,,0.0,,False,224.2
101034,,C0214, Accessories,Charger,15.36,2,Paid,30.72,,,,0.0,,False,30.72
100616,2023-12-04,C0005,Accessories,Screen Protector,5.04,1,Failed,5.04,,,,0.0,,False,5.04
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,200.64,,,,0.0,,False,200.64
100362,2023-11-28,C0004, Accessories,Charger,43.85,2,Paid,87.7,,,,0.0,,False,87.7
100428,2023-11-29,C0027, Accessories,Accessory Bundle,69.78,1,Paid,69.78,,,,0.0,,False,69.78
101032,2023-12-12,C0125,Accessories,Phone Case,38.23,2,Paid,76.46,,,,0.0,,False,76.46
100342,2023-11-27,C0024,Accessories,Phone Case,36.96,2,Paid,73.92,,,,0.0,,False,73.92
100498,2023-12-01,C0013,Accessories,Screen Protector,9.2,1,Paid,9.2,,,,0.0,,False,9.2
100758,2023-12-07,C0057,Smart Home,NordLock Pro,239.23,1,Paid,239.23,,,,0.0,,False,239.23
101020,,C0013, Accessories ,Screen Protector,12.92,1,Paid,12.92,,,,0.0,,False,12.92
101146,,C0002,Smart Home,NordLock Pro,192.26,1,Paid,192.26,,,,0.0,,False,192.26
100734,,C0009,Smart Home,NordTherm,106.57,1,Failed,106.57,,,,0.0,,False,106.57
100063,,C0046,Electronics,TV Pro,1698.27,1,Paid,1698.27,,,,0.0,,False,1698.27
100636,,C0008, Accessories,Accessory Bundle,37.42,4,Paid,149.68,,,,0.0,,False,149.68
100914,2023-12-10,C0118,Accessories,USB-C Cable,14.98,1,Paid,14.98,,,,0.0,,False,14.98
100468,2023-11-30,C0001,Electronics,TV Pro,958.27,1,Paid,958.27,,,,0.0,,False,958.27
100220,2023-11-24,C0073,Accessories,Accessory Bundle,44.98,2,Paid,89.96,,,,0.0,,False,89.96
100443,,C0009,Electronics,Tablet A,487.7,1,Paid,487.7,,,,0.0,,False,487.7
100153,2023-11-21,C0106, Electronics ,Laptop X,1426.23,1,Paid,1426.23,,,,0.0,,False,1426.23
100326,2023-11-27,C0019,Smart Home,NordLock Pro,238.66,1,Paid,238.66,,,,0.0,,False,238.66
100308,2023-11-26,C0301, Accessories,Charger,42.0,1,Paid,42.0,,,,0.0,,False,42.0
100859,2023-12-09,C0047,Electronics ,TV Pro,1295.1,1,Paid,1295.1,,,,0.0,,False,1295.1
100613,2023-12-04,C0005,Electronics,Smartphone Z,701.94,1,Paid,701.94,,,,0.0,,False,701.94
100585,2023-12-03,C0067, Smart Home ,NordTherm,84.35,1,Paid,84.35,,,,0.0,,False,84.35
100606,2023-12-04,C0003,Accessories,Screen Protector,5.0,2,Paid,10.0,R000014,TX-100606,2023-12-14,10.0,Processed,True,0.0
100204,,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,204.43,,,,0.0,,False,204.43
100772,,C0001, Accessories,Charger,43.23,1,Paid,43.23,,,,0.0,,False,43.23
100399,,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,186.48,,,,0.0,,False,186.48
100005,,C0003,Electronics,Tablet A,553.75,1,Paid,553.75,,,,0.0,,False,553.75
101147,2023-11-24,C0276, Smart Home ,NordLock Pro,205.21,1,Paid,205.21,R000015,Ref: 101147,2023-11-28,205.21,Processed,True,0.0
100893,2023-12-10,C0224, Accessories ,Accessory Bundle,47.39,1,Paid,47.39,,,,0.0,,False,47.39
100900,2023-12-10,C0001, Accessories ,USB-C Cable,11.88,1,Paid,11.88,,,,0.0,,False,11.88
100701,,C0120,Accessories,USB-C Cable,17.86,2,Paid,35.72,,,,0.0,,False,35.72
100845,,C0001, Smart Home ,NordLock Pro,202.58,1,Paid,202.58,,,,0.0,,False,202.58
100994,,C0023,Smart Home,NordLock Pro,192.7,1,Paid,192.7,,,,0.0,,False,192.7
100458,2023-11-30,C0030,Smart Home,NordLock Pro,214.91,1,Paid,214.91,,,,0.0,,False,214.91
100072,2023-11-18,C0001, Accessories,Phone Case,25.0,1,Paid,25.0,,,,0.0,,False,25.0
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196.0,1,Paid,196.0,,,,0.0,,False,196.0
100656,,C0001,Smart Home,NordLock Pro,210.0,1,Paid,210.0,,,,0.0,,False,210.0
101164,,C0296,Accessories,Accessory Bundle,52.01,2,Paid,104.02,,,,0.0,,False,104.02
100262,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,948.32,R000016,Ref: 100262,2023-12-02,0.0,Processed,True,948.32
101043,,C0002,Accessories,Accessory Bundle,46.99,2,Paid,93.98,,,,0.0,,False,93.98
100538,,C0007, Accessories,Accessory Bundle,82.45,2,Paid,164.9,,,,0.0,,False,164.9
100203,,C0079, Accessories ,USB-C Cable,11.15,1,Paid,11.15,,,,0.0,,False,11.15
101152,2023-11-24,C0126,Accessories,USB-C Cable,9.1,1,Paid,9.1,,,,0.0,,False,9.1
100071,2023-11-17,C0035,Accessories,USB-C Cable,15.0,4,Paid,60.0,,,,0.0,,False,60.0
101128,,C0283,Electronics,TV Pro,1490.5,1,Paid,1490.5,,,,0.0,,False,1490.5
100954,2023-12-11,C0187,Accessories,Accessory Bundle,97.99,2,Paid,195.98,,,,0.0,,False,195.98
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,33.65,,,,0.0,,False,33.65
100371,,C0013,Electronics,Smartphone Z,922.19,1,Paid,922.19,,,,0.0,,False,922.19
100135,,C0098,Electronics,Laptop X,1417.96,1,Paid,1417.96,,,,0.0,,False,1417.96
100485,,C0060,Electronics ,NoiseCancel Headphones,327.51,1,Paid,327.51,,,,0.0,,False,327.51
100816,2023-12-08,C0031,Smart Home,NordLock Pro,207.28,1,Paid,207.28,R000017,TX-100816,2023-12-16,207.28,Processed,True,0.0
100222,2023-11-24,C0070, Accessories ,Wireless Mouse,39.86,1,Paid,39.86,,,,0.0,,False,39.86
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,307.32,1,Paid,307.32,,,,0.0,,False,307.32
101050,,C0012, Electronics ,NoiseCancel Headphones,223.42,1,Paid,223.42,,,,0.0,,False,223.42
101129,2023-12-14,C0001,Electronics,TV Pro,932.28,1,Paid,932.28,,,,0.0,,False,932.28
100697,,C0001,Electronics,TV Pro,1320.84,2,Paid,2641.68,,,,0.0,,False,2641.68
100657,2023-12-05,C0001, Smart Home ,NordPlug,31.03,1,Failed,31.03,,,,0.0,,False,31.03
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,349.95,,,,0.0,,False,349.95
100736,2023-12-06,C0002,Smart Home,NordTherm,85.29,1,Paid,85.29,,,,0.0,,False,85.29
100531,,C0004,Accessories,Wireless Mouse,23.82,1,Paid,23.82,,,,0.0,,False,23.82
101090,,C0002,Smart Home,NordLock Pro,219.32,1,Paid,219.32,,,,0.0,,False,219.32
100602,2023-12-04,C0007,Electronics ,Tablet A,529.46,1,Paid,529.46,,,,0.0,,False,529.46
100211,2023-11-23,C0005, Electronics ,Smartphone Z,988.0,1,Paid,988.0,,,,0.0,,False,988.0
100388,,C0001,Electronics,Tablet A,599.27,2,Paid,1198.54,,,,0.0,,False,1198.54
101158,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,,,,0.0,,False,39.0
100711,2023-12-06,C0010, Accessories,Wireless Mouse,29.11,1,Paid,29.11,,,,0.0,,False,29.11
100848,2023-12-09,C0007, Accessories,Accessory Bundle,83.0,2,Paid,166.0,,,,0.0,,False,166.0
100263,2023-11-25,C0001,Electronics ,Smartphone Z,740.02,1,Paid,740.02,,,,0.0,,False,740.02
100305,2023-11-26,C0160, Accessories,Charger,17.05,3,Paid,51.150000000000006,,,,0.0,,False,51.150000000000006
100283,,C0003,Electronics,NoiseCancel Headphones,343.43,1,Paid,343.43,,,,0.0,,False,343.43
100997,,C0001, Electronics ,Smartphone Z,706.88,1,Paid,706.88,,,,0.0,,False,706.88
101119,,C0064,Smart Home,NordLock Pro,188.97,2,Paid,377.94,,,,0.0,,False,377.94
100465,,C0081,Accessories,Accessory Bundle,62.27,1,Paid,62.27,,,,0.0,,False,62.27
100340,,C0059,Accessories,Accessory Bundle,26.09,2,Paid,52.18,,,,0.0,,False,52.18
100337,2023-11-27,C0009, Accessories ,Screen Protector,6.38,1,Pending,6.38,,,,0.0,,False,6.38
100156,2023-11-21,C0003, Electronics ,TV Pro,1131.22,1,Failed,1131.22,,,,0.0,,False,1131.22
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,18.39,,,,0.0,,False,18.39
100808,,C0028, Smart Home ,NordLock Pro,193.67,1,Paid,193.67,,,,0.0,,False,193.67
100646,2023-12-04,C0102, Accessories,USB-C Cable,18.98,1,Paid,18.98,,,,0.0,,False,18.98
100540,,C0035,Electronics,TV Pro,978.66,1,Paid,978.66,,,,0.0,,False,978.66
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.1,1,Paid,227.1,,,,0.0,,False,227.1
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,207.57,,,,0.0,,False,207.57
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,52.94,,,,0.0,,False,52.94
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,30.39,,,,0.0,,False,30.39
100801,,C0318,Accessories,Phone Case,30.35,4,Paid,121.4,,,,0.0,,False,121.4
100627,2023-12-04,C0022, Accessories,Screen Protector,8.38,1,Paid,8.38,,,,0.0,,False,8.38
100795,2023-12-07,C0002, Accessories,USB-C Cable,9.83,1,Paid,9.83,,,,0.0,,False,9.83
100569,2023-12-03,C0001,Accessories,Charger,28.0,1,Paid,28.0,,,,0.0,,False,28.0
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,906.32,,,,0.0,,False,906.32
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,435.42,,,,0.0,,False,435.42
100097,,C0001,Smart Home,NordLock Pro,205.02,1,Paid,205.02,,,,0.0,,False,205.02
100279,,C0002, Electronics ,Tablet A,791.92,1,Paid,791.92,,,,0.0,,False,791.92
100710,2023-12-06,C0181, Electronics ,Laptop X,1439.35,1,Paid,1439.35,,,,0.0,,False,1439.35
100296,2023-11-26,C0028,Electronics ,TV Pro,1020.82,1,Paid,1020.82,,,,0.0,,False,1020.82
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,15.59,2,Paid,31.18,,,,0.0,,False,31.18
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.9,1,Paid,210.9,,,,0.0,,False,210.9
100655,2023-12-05,C0023,Accessories,Accessory Bundle,59.55,1,Paid,59.55,R000018,Order 100655,2023-12-13,0.0,Rejected,True,59.55
100099,2023-11-19,C0001,Electronics,TV Pro,926.93,1,Paid,926.93,,,,0.0,,False,926.93
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,189.66,,,,0.0,,False,189.66
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,42.66,,,,0.0,,False,42.66
100075,2023-11-18,C0022,Accessories,Wireless Mouse,44.32,2,Paid,88.64,,,,0.0,,False,88.64
100266,,C0007,Smart Home,NordCam Mini,94.6,1,Paid,94.6,,,,0.0,,False,94.6
101004,,C0030,Accessories,Charger,19.8,3,Paid,59.400000000000006,,,,0.0,,False,59.400000000000006
100131,,C0004, Accessories ,Screen Protector,12.93,1,Paid,12.93,,,,0.0,,False,12.93
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,16.14,,,,0.0,,False,16.14
100064,,C0012, Accessories ,Phone Case,12.0,1,Paid,12.0,,,,0.0,,False,12.0
100012,2023-11-15,C0005,Electronics,Laptop X,1546.0,2,Paid,3092.0,,,,0.0,,False,3092.0
101192,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,1056.7,,,,0.0,,False,1056.7
100356,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,556.99,,,,0.0,,False,556.99
100028,2023-11-16,C0253, Accessories ,Laptop Sleeve,29.42,1,Paid,29.42,,,,0.0,,False,29.42
100923,2023-12-10,C0022,Electronics,Smartphone Z,711.15,1,Paid,711.15,,,,0.0,,False,711.15
100766,,C0034, Electronics ,Tablet A,715.0,1,Paid,715.0,,,,0.0,,False,715.0
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,19.73,,,,0.0,,False,19.73
100425,2023-11-29,C0002,Accessories,USB-C Cable,9.35,1,Pending,9.35,,,,0.0,,False,9.35
100025,,C0001,Electronics,TV Pro,929.16,1,Paid,929.16,,,,0.0,,False,929.16
100959,2023-12-11,C0028, Electronics ,TV Pro,1060.75,1,Paid,1060.75,,,,0.0,,False,1060.75
101196,,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,73.36,,,,0.0,,False,73.36
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,190.38,,,,0.0,,False,190.38
100192,2023-11-23,C0003, Accessories ,Wireless Mouse,56.45,1,Paid,56.45,,,,0.0,,False,56.45
100626,,C0001,Electronics,Tablet A,503.52,1,Failed,503.52,,,,0.0,,False,503.52
100651,2023-12-05,C0002,Electronics ,Smartphone Z,966.41,1,Paid,966.41,,,,0.0,,False,966.41
100129,,C0051,Smart Home,NordLock Pro,247.01,1,Paid,247.01,,,,0.0,,False,247.01
100678,2023-12-05,C0033, Smart Home ,NordLock Pro,229.79,1,Paid,229.79,,,,0.0,,False,229.79
101133,,C0042,Electronics,TV Pro,1610.06,1,Paid,1610.06,,,,0.0,,False,1610.06
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,333.41,1,Paid,333.41,,,,0.0,,False,333.41
100287,,C0072, Accessories,Charger,17.47,1,Paid,17.47,,,,0.0,,False,17.47
100383,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,417.22,,,,0.0,,False,417.22
100924,2023-12-10,C0087, Accessories,Accessory Bundle,77.62,2,Paid,155.24,,,,0.0,,False,155.24
101102,,C0002,Electronics,NoiseCancel Headphones,227.69,1,Paid,227.69,,,,0.0,,False,227.69
100857,2023-12-09,C0001, Electronics ,NoiseCancel Headphones,150.3,1,Paid,150.3,,,,0.0,,False,150.3
101086,2023-12-14,C0007, Smart Home ,NordLock Pro,220.54,1,Paid,220.54,,,,0.0,,False,220.54
100536,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,14.0,,,,0.0,,False,14.0
100015,,C0013,Accessories,Laptop Sleeve,28.15,1,Paid,28.15,,,,0.0,,False,28.15
100420,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,73.0,,,,0.0,,False,73.0
100189,,C0001,Electronics,Laptop X,1507.54,2,Paid,3015.08,,,,0.0,,False,3015.08
101107,,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,183.96,,,,0.0,,False,183.96
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.2,1,Paid,226.2,,,,0.0,,False,226.2
100437,2023-11-30,C0008,Electronics,Tablet A,355.2,1,Paid,355.2,,,,0.0,,False,355.2
101025,,C0120,Accessories,Charger,29.0,1,Paid,29.0,,,,0.0,,False,29.0
100769,,C0050,Electronics,NoiseCancel Headphones,282.69,1,Paid,282.69,,,,0.0,,False,282.69
100375,2023-11-28,C0009, Accessories,Phone Case,35.08,3,Paid,105.24,,,,0.0,,False,105.24
100373,2023-11-28,C0024,Accessories,USB-C Cable,17.66,1,Paid,17.66,,,,0.0,,False,17.66
100591,2023-12-03,C0017, Smart Home ,NordLock Pro,239.52,1,Paid,239.52,R000019,Ref: 100591,2023-12-10,239.52,Processed,True,0.0
100675,,C0002,Accessories,Charger,46.6,1,Paid,46.6,,,,0.0,,False,46.6
100417,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,6.53,,,,0.0,,False,6.53
100195,,C0037,Smart Home,NordLock Pro,181.85,1,Paid,181.85,,,,0.0,,False,181.85
100450,,C0002, Accessories,Screen Protector,11.57,2,Paid,23.14,,,,0.0,,False,23.14
100810,,C0002,Smart Home,NordLock Pro,180.92,1,Paid,180.92,,,,0.0,,False,180.92
100775,2023-12-07,C0001, Accessories,USB-C Cable,13.71,1,Paid,13.71,,,,0.0,,False,13.71
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,R000020,TX-100962,2023-12-21,0.0,Rejected,True,190.08
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,R000020,TX-100962,2023-12-21,0.0,Rejected,True,190.08
101039,2023-12-12,C0001,Smart Home,NordLock Pro,219.18,1,Paid,219.18,,,,0.0,,False,219.18
100408,,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,133.56,,,,0.0,,False,133.56
100397,,C0007,Smart Home,NordLock Pro,199.29,1,Pending,199.29,,,,0.0,,False,199.29
100615,,C0011,Electronics ,NoiseCancel Headphones,262.06,1,Paid,262.06,,,,0.0,,False,262.06
